p1,r1,y1,p2,r2,y2,t_ms
-3.00,-32.36,29.67,-72.24,-96.36,-3.75,336957
-3.61,-30.48,29.55,-68.84,-100.48,-3.69,336973
-4.01,-28.68,29.53,-65.37,-104.58,-3.73,336989
-4.23,-26.91,29.69,-61.72,-108.51,-3.92,337005
-4.33,-25.21,29.93,-57.94,-112.19,-4.15,337021
-4.34,-23.56,30.12,-54.15,-115.72,-4.30,337037
-4.26,-21.96,30.21,-50.49,-119.11,-4.35,337053
-4.07,-20.48,30.23,-47.01,-122.43,-4.34,337069
-3.78,-19.12,30.29,-43.70,-125.64,-4.38,337085
-3.51,-17.81,30.46,-40.51,-128.77,-4.53,337101
-3.27,-16.44,30.68,-37.42,-131.81,-4.73,337117
-3.08,-15.07,30.88,-34.43,-134.73,-4.89,337133
-2.90,-13.77,30.99,-31.62,-137.49,-4.96,337149
-2.68,-12.60,31.00,-29.05,-140.10,-4.94,337165
-2.46,-11.53,30.98,-26.74,-142.69,-4.91,337181
-2.31,-10.50,31.04,-24.61,-145.23,-4.99,337197
-2.34,-9.42,31.18,-22.51,-147.72,-5.15,337213
-2.45,-8.31,31.32,-20.39,-150.16,-5.30,337229
-2.51,-7.15,31.45,-18.32,-152.64,-5.43,337245
-2.39,-5.77,31.52,-16.50,-155.17,-5.50,337261
-2.52,-4.58,31.56,-14.68,-157.54,-5.56,337277
-2.79,-3.58,31.64,-13.04,-159.72,-5.68,337293
-3.16,-2.59,31.74,-11.48,-161.84,-5.83,337309
-3.61,-1.57,31.86,-9.85,-163.92,-5.98,337325
-3.95,-0.63,31.95,-8.19,-165.88,-6.10,337341
-4.11,0.21,32.08,-6.45,-167.76,-6.23,337357
-4.13,1.07,32.27,-4.67,-169.67,-6.44,337373
-4.11,2.03,32.54,-2.84,-171.59,-6.70,337389
-4.03,3.08,32.81,-1.01,-173.48,-6.93,337405
-3.84,4.15,33.00,0.75,-175.35,-7.09,337421
-3.50,5.09,33.16,2.32,-177.11,-7.22,337437
-3.23,6.06,33.35,3.81,-178.97,-7.40,337453
-3.08,7.11,33.62,5.11,-180.83,-7.69,337469
-3.09,8.13,33.94,6.28,-182.51,-8.00,337485
-3.11,9.14,34.19,7.35,-184.22,-8.26,337501
-2.97,10.09,34.52,8.14,-186.04,-8.64,337517
-2.85,11.27,35.10,8.74,-173.10,-9.30,337533
-3.16,12.88,35.82,9.47,-160.68,-10.05,337549
-3.80,14.90,36.21,10.40,-148.62,-10.39,337565
-4.35,17.45,35.85,11.41,-137.22,-9.84,337581
-4.45,19.63,34.62,12.18,-141.02,-8.51,337597
-4.24,21.03,33.09,12.82,-129.57,-7.02,337613
-3.89,21.79,31.89,13.51,-118.29,-5.94,337629
-3.64,22.59,31.31,14.33,-107.63,-5.50,337645
-3.78,24.43,31.24,15.34,-98.13,-5.53,337661
-4.13,27.61,31.35,16.28,-89.95,-5.67,337677
-4.42,31.86,31.30,17.01,-82.96,-5.63,337693
-4.56,36.66,31.12,17.61,-76.88,-5.53,337709
-4.59,41.39,31.12,18.19,-71.12,-5.66,337725
-4.73,45.56,31.52,18.67,-65.08,-6.21,337741
-4.97,49.04,32.27,18.94,-58.51,-7.08,337757
-5.27,52.19,33.17,19.17,-51.78,-8.05,337773
-5.57,55.55,33.99,19.59,-45.43,-8.89,337789
-6.01,59.30,34.46,20.01,-39.86,-9.37,337805
-6.04,63.41,34.79,20.12,-34.84,-9.79,337821
-5.67,66.83,35.43,20.27,-29.55,-10.56,337837
-5.30,69.98,36.49,20.58,-24.35,-11.69,337853
-5.11,73.31,37.51,20.65,-19.48,-12.69,337869
-5.24,76.40,38.00,20.58,-14.48,-13.12,337885
-5.73,78.81,37.79,20.57,-8.98,-12.86,337901
-6.24,80.54,37.08,20.61,-2.98,-12.19,337917
-6.30,81.55,36.56,20.47,2.96,-11.83,337933
-5.76,83.07,36.70,20.38,8.21,-12.14,337949
-5.31,85.03,37.47,20.58,13.05,-12.99,337965
-5.03,86.94,38.31,20.87,17.71,-13.78,337981
-4.97,88.55,38.68,21.02,22.49,-14.08,337997
-5.09,89.81,38.66,21.09,27.32,-14.07,338013
-5.18,91.42,38.67,21.12,31.65,-14.15,338029
-5.08,93.10,39.00,21.17,35.75,-14.58,338045
-4.70,94.81,39.71,21.25,39.73,-15.35,338061
-4.21,96.40,40.53,21.50,43.60,-16.13,338077
-3.78,97.52,41.02,21.76,47.61,-16.51,338093
-3.40,98.08,40.94,21.69,51.99,-16.34,338109
-3.19,98.05,40.50,21.50,56.82,-15.87,338125
-3.01,97.81,40.02,21.19,61.65,-15.41,338141
-2.71,97.99,39.83,20.85,65.91,-15.32,338157
-2.46,98.69,40.15,20.61,69.47,-15.73,338173
-2.26,99.55,40.86,20.40,72.70,-16.49,338189
-2.09,100.35,41.65,20.32,75.94,-17.26,338205
-1.95,100.92,42.16,20.44,79.25,-17.68,338221
-1.70,101.08,42.07,20.60,82.90,-17.47,338237
-1.20,100.70,41.55,20.71,86.94,-16.87,338253
-0.42,100.26,41.03,20.81,90.79,-16.32,338269
0.29,99.84,40.79,20.91,94.20,-16.09,338285
0.71,99.52,40.97,20.78,97.27,-16.32,338301
0.80,99.40,41.52,20.41,100.06,-16.93,338317
0.65,99.65,42.26,19.92,102.53,-17.72,338333
0.41,100.00,42.95,19.48,104.95,-18.41,338349
0.33,100.04,43.33,19.03,107.60,-18.75,338365
0.44,99.90,43.42,18.62,110.30,-18.82,338381
0.66,99.75,43.41,18.28,112.88,-18.81,338397
0.95,99.59,43.45,18.03,115.37,-18.84,338413
1.28,99.30,43.50,17.80,117.81,-18.86,338429
1.62,99.00,43.50,17.48,119.99,-18.84,338445
1.90,98.92,43.51,17.02,121.88,-18.87,338461
2.10,98.92,43.55,16.50,123.65,-18.91,338477
2.24,99.00,43.53,16.00,125.31,-18.88,338493
2.38,99.04,43.43,15.58,126.98,-18.77,338509
2.52,98.98,43.28,15.30,128.66,-18.61,338525
2.73,98.85,43.07,15.10,130.31,-18.37,338541
3.04,98.66,42.76,14.93,131.91,-18.02,338557
3.39,98.40,42.36,14.74,133.41,-17.58,338573
3.63,98.17,41.94,14.52,134.74,-17.15,338589
3.76,98.08,41.64,14.29,135.89,-16.88,338605
3.78,98.06,41.49,14.12,136.94,-16.75,338621
3.79,98.06,41.41,14.02,137.96,-16.65,338637
3.92,97.99,41.30,13.94,139.01,-16.51,338653
4.16,97.77,41.18,13.89,140.11,-16.36,338669
4.44,97.42,41.09,13.85,141.23,-16.24,338685
4.69,96.98,41.04,13.78,142.36,-16.16,338701
4.89,96.48,41.04,13.66,143.45,-16.15,338717
5.00,95.99,41.08,13.47,144.49,-16.17,338733
5.05,95.52,41.13,13.23,145.48,-16.20,338749
5.11,94.98,41.15,12.94,146.55,-16.20,338765
5.26,94.10,41.17,12.68,147.99,-16.20,338781
5.49,92.75,41.23,12.60,149.84,-16.22,338797
5.83,91.13,41.35,12.76,151.95,-16.27,338813
6.27,89.19,41.47,13.07,154.31,-16.28,338829
6.77,86.84,41.51,13.39,156.97,-16.19,338845
7.26,84.31,41.41,13.68,159.73,-15.96,338861
7.76,81.74,41.20,13.85,162.47,-15.63,338877
8.34,78.95,40.94,13.91,165.44,-15.26,338893
8.98,75.85,40.71,13.91,168.58,-14.93,338909
9.62,72.91,40.54,13.91,171.47,-14.65,338925
10.21,70.64,40.46,14.00,173.59,-14.47,338941
10.67,68.88,40.43,14.10,175.25,-14.35,338957
11.11,66.83,40.45,14.10,177.20,-14.28,338973
11.47,64.20,40.46,14.05,179.83,-14.17,338989
11.72,60.52,40.32,13.92,183.56,-13.89,339005
11.81,55.85,39.91,13.66,188.23,-13.33,339021
11.76,50.44,39.27,13.06,193.51,-12.58,339037
11.59,44.51,38.59,12.28,199.16,-11.83,339053
11.30,38.32,38.02,11.47,204.91,-11.23,339069
10.97,31.73,37.68,10.04,195.44,-10.89,339085
9.89,28.62,37.36,7.63,183.05,-10.76,339101
8.68,26.37,37.73,5.73,185.16,-11.35,339117
7.36,24.75,38.46,4.42,187.19,-12.19,339133
6.28,23.28,39.15,3.39,189.11,-12.95,339149
5.19,21.85,39.82,2.80,190.86,-13.68,339165
3.71,20.88,40.34,2.73,192.20,-14.23,339181
1.99,20.36,40.60,2.94,178.22,-14.47,339197
0.67,20.26,40.40,3.11,179.35,-14.22,339213
0.25,20.08,39.83,3.29,180.47,-13.59,339229
0.71,18.83,39.21,3.66,182.24,-12.93,339245
1.64,16.89,38.85,4.39,169.17,-12.51,339261
2.84,15.34,38.88,5.28,155.77,-12.49,339277
3.88,15.22,39.29,6.45,156.71,-12.80,339293
4.63,16.03,39.65,7.48,157.36,-12.98,339309
5.19,16.47,39.59,8.00,158.44,-12.75,339325
5.43,16.33,39.14,7.79,159.87,-12.22,339341
5.25,15.94,38.50,6.91,146.35,-11.60,339357
4.99,14.78,38.02,5.66,133.74,-11.24,339373
4.79,13.27,37.97,4.63,121.66,-11.29,339389
4.74,12.09,38.25,3.98,109.63,-11.62,339405
4.86,11.45,38.71,3.83,97.58,-12.08,339421
5.07,11.45,39.20,4.00,85.46,-12.51,339437
5.49,11.88,39.57,4.31,88.33,-12.80,339453
6.09,12.55,39.80,4.58,90.92,-12.93,339469
6.64,13.27,39.83,4.74,93.43,-12.87,339485
6.82,13.21,39.78,4.66,96.55,-12.79,339501
6.78,12.66,39.74,4.35,85.02,-12.73,339517
6.72,12.25,39.65,3.92,73.61,-12.63,339533
6.55,12.03,39.56,3.49,77.31,-12.55,339549
6.37,11.85,39.50,2.88,81.00,-12.50,339565
6.01,11.55,39.37,2.22,84.80,-12.37,339581
5.53,11.25,39.08,1.55,73.50,-12.09,339597
5.13,10.96,38.67,0.91,62.37,-11.71,339613
4.92,10.96,38.26,0.41,66.22,-11.32,339629
4.88,11.04,37.91,0.12,69.93,-11.00,339645
5.03,10.79,37.76,0.02,73.83,-10.85,339661
5.23,10.50,37.74,0.07,77.71,-10.80,339677
5.44,10.29,37.75,0.17,81.52,-10.77,339693
5.66,10.19,37.67,0.26,85.19,-10.63,339709
5.93,10.19,37.46,0.30,88.63,-10.36,339725
6.28,10.10,37.21,0.24,92.02,-10.07,339741
6.60,9.96,36.97,0.11,80.31,-9.80,339757
6.89,9.97,36.73,-0.05,68.79,-9.53,339773
7.23,10.05,36.52,-0.21,57.49,-9.29,339789
7.55,10.20,36.36,-0.39,61.43,-9.10,339805
7.83,10.50,36.22,-0.66,65.17,-8.95,339821
7.94,10.70,36.11,-1.01,68.89,-8.84,339837
7.88,10.68,36.12,-1.43,72.67,-8.87,339853
7.73,10.69,36.26,-1.85,76.36,-9.03,339869
7.63,10.77,36.46,-2.20,79.98,-9.24,339885
7.65,10.81,36.66,-2.48,83.59,-9.43,339901
7.72,10.83,36.83,-2.65,87.09,-9.58,339917
7.81,10.84,36.99,-2.74,90.51,-9.72,339933
7.97,10.76,37.17,-2.71,93.95,-9.86,339949
8.21,10.69,37.31,-2.56,97.35,-9.94,339965
8.64,10.65,37.36,-2.36,100.60,-9.92,339981
9.25,10.67,37.35,-2.24,103.63,-9.84,339997
9.83,10.54,37.41,-2.29,106.61,-9.86,340013
10.26,10.36,37.63,-2.45,109.57,-10.07,340029
10.54,10.04,37.98,-2.56,112.74,-10.39,340045
10.92,9.37,38.42,-2.43,116.19,-10.78,340061
11.59,8.55,38.94,-2.09,104.54,-11.21,340077
12.50,8.29,39.50,-1.41,92.63,-11.65,340093
13.74,8.89,40.07,-0.42,95.33,-12.06,340109
15.48,9.43,40.74,0.87,98.11,-12.54,340125
17.71,9.40,41.57,2.49,101.36,-13.13,340141
20.27,9.01,42.50,4.17,104.84,-13.76,340157
22.79,8.52,43.43,5.51,93.27,-14.39,340173
25.23,8.51,44.32,6.50,96.44,-15.02,340189
27.78,8.98,45.32,7.46,98.98,-15.78,340205
30.67,9.55,46.56,8.69,101.50,-16.74,340221
33.89,9.89,47.96,10.11,104.34,-17.79,340237
37.23,9.86,49.32,11.15,92.52,-18.76,340253
40.18,9.70,50.48,11.69,81.23,-19.53,340269
42.86,9.25,51.42,11.50,70.48,-20.13,340285
45.64,8.82,52.15,10.89,59.98,-20.57,340301
48.37,8.69,52.69,10.04,49.61,-20.81,340317
50.73,8.23,53.04,9.01,39.87,-20.88,340333
52.81,7.21,53.26,7.57,30.78,-20.87,340349
54.84,5.89,53.48,5.83,21.92,-20.90,340365
57.02,4.85,53.77,4.16,13.01,-20.99,340381
59.52,4.34,54.09,2.68,18.99,-21.09,340397
62.06,4.21,54.43,1.43,24.66,-21.18,340413
64.46,3.89,54.76,0.05,30.54,-21.24,340429
66.62,2.66,55.03,-1.75,22.18,-21.27,340445
68.55,0.67,55.28,-3.96,14.77,-21.32,340461
70.50,-1.64,55.45,-6.47,7.73,-21.29,340477
72.57,-3.79,55.47,-9.02,-0.13,-21.13,340493
74.63,-6.46,55.47,-11.50,-8.18,-20.96,340509
76.49,-8.59,55.61,-13.98,-15.99,-20.96,340525
78.17,-10.38,55.89,-16.45,-23.27,-21.09,340541
79.75,-13.37,56.21,-19.02,-28.87,-21.26,340557
81.08,-18.09,56.51,-21.53,-32.33,-21.41,340573
82.23,-22.99,56.76,-24.00,-35.74,-21.51,340589
83.51,-27.46,56.95,-26.50,-40.33,-21.55,340605
84.82,-31.35,57.12,-28.98,-44.99,-21.58,340621
85.95,-34.87,57.30,-31.41,-48.05,-21.64,340637
86.76,-39.03,57.49,-33.83,-49.99,-21.71,340653
87.32,-43.54,57.64,-36.35,-51.50,-21.76,340669
87.72,-48.23,57.72,-38.99,-52.76,-21.76,340685
87.94,-53.03,57.73,-41.69,-53.65,-21.70,340701
88.01,-57.50,57.64,-44.52,-54.82,-21.56,340717
87.88,-61.92,57.51,-47.36,-55.85,-21.40,340733
87.61,-66.55,57.41,-50.04,-56.23,-21.29,340749
87.28,-71.14,57.36,-52.57,-56.40,-21.22,340765
87.05,-75.61,57.35,-55.03,-56.56,-21.18,340781
86.99,-79.68,57.36,-57.57,-56.85,-21.18,340797
86.92,-83.41,57.38,-60.14,-57.84,-21.18,340813
86.74,-86.69,57.39,-62.69,-58.98,-21.19,340829
86.37,-90.31,57.42,-65.13,-59.49,-21.23,340845
85.96,-93.96,57.48,-67.46,-60.07,-21.29,340861
85.63,-97.39,57.54,-69.69,-60.96,-21.34,340877
85.38,-100.58,57.58,-71.82,-61.75,-21.38,340893
85.15,-103.39,57.62,-73.94,-62.62,-21.41,340909
84.89,-106.37,57.67,-76.00,-63.52,-21.47,340925
84.61,-109.18,57.73,-77.89,-64.41,-21.53,340941
84.26,-111.92,57.77,-79.64,-65.14,-21.56,340957
83.90,-114.47,57.76,-81.34,-65.97,-21.53,340973
83.59,-116.84,57.69,-83.05,-66.72,-21.46,340989
83.28,-119.14,57.56,-84.84,-67.07,-21.34,341005
82.84,-121.43,57.39,-86.79,-66.93,-21.20,341021
82.21,-124.09,57.23,-88.76,-66.40,-21.10,341037
81.42,-126.80,57.13,-90.62,-65.86,-21.07,341053
80.68,-129.24,57.08,-92.42,-65.80,-21.08,341069
80.16,-131.28,57.04,-94.18,-66.44,-21.09,341085
79.75,-132.62,56.98,-95.97,-67.45,-21.09,341101
79.21,-133.12,56.89,-97.86,-68.18,-21.07,341117
78.37,-133.19,56.76,-99.95,-69.00,-21.04,341133
77.24,-133.77,56.59,-102.16,-70.20,-21.01,341149
76.02,-134.51,56.39,-104.43,-71.87,-20.96,341165
74.79,-134.63,56.18,-106.70,-74.77,-20.92,341181
73.57,-133.90,55.97,-108.86,-78.38,-20.90,341197
72.27,-133.54,55.80,-110.82,-81.25,-20.92,341213
71.04,-132.70,55.71,-112.57,-85.39,-21.01,341229
69.40,-128.27,55.56,-114.22,-90.57,-21.04,341245
67.56,-124.08,55.29,-116.33,-80.33,-20.98,341261
65.63,-120.92,54.92,-118.77,-84.55,-20.89,341277
63.43,-118.42,54.56,-121.05,-88.80,-20.84,341293
61.07,-115.52,54.25,-122.99,-93.30,-20.86,341309
59.02,-112.43,53.99,-124.55,-97.85,-20.89,341325
57.37,-109.34,53.75,-125.59,-102.30,-20.92,341341
55.76,-106.10,53.55,-126.03,-106.72,-20.96,341357
54.16,-102.82,53.41,-126.05,-111.02,-21.03,341373
52.67,-99.49,53.30,-125.79,-115.19,-21.10,341389
51.36,-96.20,53.15,-125.38,-119.14,-21.12,341405
49.84,-93.03,52.96,-124.68,-122.80,-21.09,341421
48.11,-90.43,52.70,-124.23,-125.93,-21.00,341437
46.34,-87.78,52.40,-124.09,-129.18,-20.92,341453
44.52,-84.63,51.99,-123.91,-132.74,-20.72,341469
42.50,-81.67,51.48,-123.56,-136.01,-20.44,341485
40.46,-79.33,50.95,-123.18,-138.71,-20.15,341501
38.44,-77.17,50.41,-122.69,-141.35,-19.86,341517
36.56,-74.60,49.90,-121.92,-144.52,-19.60,341533
34.83,-71.58,49.53,-120.62,-148.07,-19.46,341549
33.37,-68.57,49.37,-118.91,-151.48,-19.51,341565
32.25,-65.73,49.41,-116.82,-154.51,-19.68,341581
31.03,-63.12,49.43,-114.44,-157.11,-19.80,341597
29.88,-60.77,49.36,-112.02,-159.47,-19.80,341613
28.91,-58.52,49.21,-109.66,-161.88,-19.76,341629
28.12,-56.24,49.14,-107.37,-164.39,-19.80,341645
27.36,-53.98,49.17,-105.11,-166.62,-19.93,341661
26.39,-51.92,49.14,-102.96,-168.42,-19.96,341677
25.23,-50.01,48.85,-101.03,-170.07,-19.75,341693
24.02,-48.17,48.40,-99.23,-171.89,-19.42,341709
22.98,-46.22,47.96,-97.51,-173.94,-19.13,341725
21.99,-44.05,47.62,-95.50,-176.25,-18.96,341741
20.87,-41.86,47.51,-93.09,-178.52,-19.01,341757
19.83,-39.78,47.64,-90.46,-180.50,-19.25,341773
19.04,-37.80,47.78,-87.70,-182.07,-19.44,341789
18.32,-36.30,47.75,-85.04,-183.14,-19.43,341805
17.45,-34.95,47.58,-82.72,-184.28,-19.32,341821
16.47,-33.21,47.37,-80.66,-185.97,-19.25,341837
15.33,-31.07,47.28,-78.51,-188.04,-19.29,341853
14.06,-28.78,47.25,-75.99,-190.04,-19.37,341869
13.03,-26.73,47.22,-73.34,-191.60,-19.39,341885
12.34,-25.01,46.98,-70.64,-192.72,-19.16,341901
11.82,-23.72,46.56,-68.08,-193.66,-18.77,341917
11.45,-22.60,46.24,-65.78,-194.72,-18.53,341933
11.22,-21.19,46.11,-63.34,-196.01,-18.47,341949
10.87,-19.64,46.18,-60.61,-197.35,-18.59,341965
10.68,-18.17,46.42,-57.95,-198.47,-18.86,341981
10.50,-16.79,46.66,-55.38,-199.35,-19.09,341997
10.15,-15.54,46.77,-52.93,-200.11,-19.21,342013
9.66,-14.34,46.81,-50.65,-200.88,-19.28,342029
9.32,-13.08,46.81,-48.57,-201.73,-19.30,342045
8.92,-11.66,46.71,-46.31,-202.71,-19.23,342061
8.61,-10.35,46.63,-44.04,-203.62,-19.18,342077
8.45,-9.12,46.61,-41.92,-204.46,-19.18,342093
8.22,-7.94,46.67,-39.97,-205.34,-19.29,342109
8.03,-6.63,46.90,-38.28,-206.30,-19.58,342125
7.70,-5.19,47.24,-36.42,-207.34,-19.97,342141
7.25,-3.87,47.65,-34.36,-208.11,-20.41,342157
7.14,-2.74,47.98,-32.34,-208.60,-20.72,342173
7.10,-1.61,48.15,-30.31,-209.18,-20.87,342189
7.19,-0.53,48.25,-28.51,-209.81,-20.96,342205
7.30,0.47,48.40,-26.85,-210.46,-21.13,342221
7.33,1.72,48.68,-25.17,-211.39,-21.44,342237
7.31,3.25,49.01,-23.35,-197.38,-21.77,342253
7.30,4.68,49.27,-21.45,-183.51,-21.99,342269
7.30,5.85,49.32,-19.62,-184.77,-21.99,342285
7.34,6.91,49.11,-18.03,-186.01,-21.74,342301
7.51,8.21,48.75,-16.75,-187.70,-21.38,342317
7.59,10.02,48.40,-15.52,-174.96,-21.06,342333
7.33,12.50,48.10,-14.24,-163.26,-20.81,342349
6.76,15.47,47.78,-13.09,-152.33,-20.55,342365
6.01,18.46,47.42,-12.12,-141.78,-20.28,342381
5.25,21.14,47.14,-11.22,-131.34,-20.11,342397
4.70,23.44,47.07,-10.31,-120.97,-20.16,342413
4.38,25.87,47.20,-9.31,-111.03,-20.36,342429
4.22,28.86,47.36,-8.25,-101.88,-20.56,342445
4.02,32.40,47.41,-7.29,-93.59,-20.62,342461
3.72,36.12,47.16,-6.70,-85.75,-20.39,342477
3.23,39.84,46.63,-6.25,-78.31,-19.95,342493
2.74,43.19,46.27,-5.68,-71.03,-19.78,342509
2.51,45.94,46.56,-4.93,-63.56,-20.26,342525
2.46,48.65,47.47,-4.05,-56.16,-21.29,342541
2.37,51.61,48.64,-3.09,-49.10,-22.50,342557
2.28,54.60,49.78,-2.20,-42.32,-23.67,342573
2.02,57.54,50.73,-1.38,-35.77,-24.63,342589
1.58,60.27,51.39,-0.69,-29.29,-25.33,342605
1.06,62.79,51.89,-0.05,-22.92,-25.90,342621
0.71,65.16,52.33,0.39,-16.64,-26.43,342637
0.77,67.46,52.82,0.76,-10.46,-26.98,342653
0.83,69.32,53.25,1.25,-4.16,-27.41,342669
0.66,70.77,53.34,1.67,2.23,-27.49,342685
0.29,71.72,53.15,1.98,8.84,-27.34,342701
-0.10,72.81,52.98,2.34,15.08,-27.26,342717
-0.22,74.35,53.14,2.92,20.74,-27.52,342733
0.11,76.19,53.73,3.60,25.83,-28.16,342749
0.48,77.86,54.41,4.35,30.84,-28.83,342765
0.68,79.06,54.77,4.99,36.07,-29.11,342781
0.65,79.79,54.62,5.47,41.54,-28.92,342797
0.51,80.29,54.16,5.94,47.10,-28.45,342813
0.59,80.81,53.68,6.54,52.50,-27.98,342829
1.06,81.50,53.42,7.22,57.45,-27.74,342845
1.87,82.33,53.47,7.81,61.91,-27.80,342861
2.53,83.12,53.73,8.35,66.14,-28.04,342877
2.77,83.77,53.97,8.84,70.37,-28.24,342893
2.73,84.21,53.92,9.30,74.75,-28.14,342909
2.65,84.38,53.42,9.69,79.30,-27.58,342925
2.78,84.30,52.58,10.00,83.95,-26.71,342941
3.24,84.16,51.74,10.24,88.36,-25.85,342957
3.74,84.11,51.13,10.51,92.40,-25.25,342973
3.98,84.13,50.81,10.87,96.19,-24.95,342989
4.05,84.31,50.72,11.32,99.77,-24.87,343005
4.21,84.72,50.79,11.84,103.05,-24.92,343021
4.61,85.14,50.90,12.37,106.20,-24.98,343037
5.06,85.22,50.92,12.84,109.45,-24.94,343053
5.45,85.03,50.84,13.12,112.75,-24.81,343069
5.65,84.66,50.76,13.22,116.02,-24.73,343085
5.56,84.16,50.79,13.24,119.24,-24.77,343101
5.12,84.02,50.95,13.31,122.01,-24.97,343117
4.67,84.41,51.29,13.32,124.21,-25.36,343133
4.40,85.08,51.82,13.34,126.13,-25.93,343149
4.18,85.64,52.31,13.38,128.05,-26.41,343165
3.98,86.02,52.57,13.42,130.08,-26.63,343181
3.89,86.17,52.57,13.43,132.25,-26.59,343197
3.95,86.04,52.38,13.47,134.60,-26.36,343213
4.20,85.65,52.12,13.42,137.02,-26.07,343229
4.57,85.19,51.92,13.25,139.15,-25.90,343245
4.78,84.97,52.02,13.05,140.92,-26.08,343261
4.79,85.01,52.45,12.83,142.37,-26.60,343277
4.66,85.36,53.13,12.64,143.55,-27.33,343293
4.48,85.71,53.83,12.50,144.79,-28.01,343309
4.29,85.86,54.28,12.39,146.17,-28.40,343325
4.18,85.79,54.40,12.25,147.73,-28.46,343341
4.23,85.44,54.31,12.18,149.52,-28.33,343357
4.50,84.79,54.15,12.27,151.56,-28.12,343373
4.96,83.79,53.95,12.49,153.81,-27.85,343389
5.50,82.61,53.75,12.80,156.04,-27.57,343405
6.06,81.40,53.56,13.09,158.08,-27.32,343421
6.55,80.31,53.45,13.29,159.88,-27.17,343437
6.99,79.22,53.49,13.35,161.66,-27.18,343453
7.43,78.16,53.64,13.41,163.46,-27.28,343469
7.87,77.15,53.80,13.58,165.22,-27.35,343485
8.40,75.94,53.91,13.72,167.15,-27.37,343501
8.99,74.23,53.97,13.86,169.48,-27.31,343517
9.42,72.08,53.87,14.02,172.17,-27.08,343533
9.93,69.81,53.61,14.03,174.97,-26.69,343549
10.68,67.46,53.23,13.88,177.79,-26.19,343565
11.59,65.10,52.81,13.81,180.48,-25.66,343581
12.34,62.97,52.43,13.97,182.76,-25.17,343597
12.84,61.29,52.08,14.15,184.52,-24.71,343613
13.33,59.58,51.75,14.06,186.21,-24.32,343629
13.75,57.53,51.61,13.70,188.26,-24.15,343645
14.02,54.89,51.69,13.31,190.93,-24.19,343661
14.12,51.80,51.87,13.01,194.20,-24.28,343677
14.17,48.18,51.96,12.76,198.00,-24.25,343693
14.21,43.95,51.92,12.46,202.27,-24.11,343709
14.36,39.62,51.84,11.98,206.40,-23.95,343725
14.79,35.77,51.82,11.30,209.87,-23.87,343741
15.12,32.62,51.94,10.59,212.45,-23.95,343757
15.16,30.61,52.10,9.63,213.87,-24.10,343773
14.96,29.52,52.32,8.62,214.44,-24.36,343789
14.52,29.00,52.55,7.76,214.70,-24.60,343805
14.02,28.44,52.71,7.04,215.06,-24.76,343821
13.63,27.70,52.75,6.32,215.58,-24.80,343837
13.28,26.86,52.67,5.58,216.11,-24.71,343853
12.98,26.09,52.48,4.84,216.51,-24.52,343869
12.66,25.30,52.28,4.14,216.80,-24.35,343885
12.44,24.64,52.12,3.40,216.95,-24.21,343901
12.22,24.19,51.96,2.67,216.91,-24.07,343917
11.92,23.83,51.81,1.97,216.75,-23.94,343933
11.55,23.48,51.65,1.26,216.62,-23.81,343949
11.14,23.10,51.47,0.54,216.53,-23.66,343965
10.76,22.63,51.27,-0.21,216.49,-23.50,343981
10.33,22.13,51.09,-0.91,216.40,-23.36,343997
9.91,21.72,50.94,-1.62,216.19,-23.27,344013
9.52,21.38,50.86,-2.20,215.95,-23.24,344029
9.10,21.00,50.84,-2.59,215.75,-23.26,344045
8.70,20.61,50.84,-2.78,215.61,-23.27,344061
8.47,20.23,50.83,-2.72,215.49,-23.25,344077
8.52,19.88,50.79,-2.47,215.28,-23.16,344093
8.76,19.56,50.75,-2.22,214.95,-23.09,344109
9.02,19.32,50.76,-2.14,214.49,-23.08,344125
9.11,19.11,50.86,-2.25,214.02,-23.17,344141
8.99,18.93,50.97,-2.49,213.62,-23.28,344157
8.73,18.73,51.01,-2.78,213.29,-23.32,344173
8.51,18.44,50.97,-3.05,213.06,-23.27,344189
8.44,18.05,50.89,-3.20,212.87,-23.18,344205
8.58,17.68,50.82,-3.20,212.58,-23.10,344221
8.92,17.37,50.85,-3.16,212.13,-23.12,344237
9.30,17.16,51.01,-3.12,211.61,-23.26,344253
9.54,17.01,51.24,-3.07,211.14,-23.46,344269
9.66,16.86,51.43,-3.04,210.72,-23.61,344285
9.78,16.73,51.54,-2.99,210.30,-23.68,344301
9.99,16.49,51.62,-2.96,209.92,-23.73,344317
10.19,16.13,51.74,-3.00,209.62,-23.83,344333
10.31,15.74,51.90,-3.15,209.34,-23.97,344349
10.31,15.41,52.07,-3.33,209.06,-24.12,344365
10.31,15.12,52.20,-3.44,208.77,-24.23,344381
10.49,14.89,52.31,-3.43,208.41,-24.31,344397
10.91,14.59,52.45,-3.31,208.11,-24.40,344413
11.48,14.13,52.67,-3.10,207.90,-24.57,344429
12.15,13.64,53.00,-2.79,207.65,-24.84,344445
12.93,13.37,53.45,-2.41,207.23,-25.21,344461
13.78,13.29,53.95,-1.94,206.72,-25.61,344477
14.66,13.13,54.45,-1.51,206.33,-26.00,344493
15.55,12.77,54.96,-1.20,206.08,-26.40,344509
16.47,12.40,55.50,-0.92,205.78,-26.85,344525
17.39,12.40,56.07,-0.52,205.21,-27.29,344541
18.40,12.74,56.51,0.01,204.49,-27.56,344557
