pitch,roll,yaw,t_ms
-3.07,-0.72,-339.97,457207
-3.08,-0.73,-339.98,457220
-3.08,-0.73,-339.99,457233
-3.08,-0.71,-340.00,457246
-3.06,-0.70,-340.01,457259
-3.07,-0.72,-340.02,457272
-3.07,-0.73,-340.03,457285
-3.07,-0.72,-340.04,457298
-3.08,-0.73,-340.05,457311
-3.07,-0.73,-340.06,457324
-3.06,-0.72,-340.07,457337
-3.06,-0.71,-340.08,457350
-3.06,-0.72,-340.09,457363
-3.07,-0.72,-340.10,457376
-3.07,-0.72,-340.11,457389
-3.08,-0.72,-340.12,457402
-3.09,-0.72,-340.13,457415
-3.09,-0.71,-340.15,457428
-3.09,-0.71,-340.16,457441
-3.09,-0.72,-340.17,457454
-3.09,-0.71,-340.18,457467
-3.09,-0.72,-340.19,457480
-3.09,-0.71,-340.20,457493
-3.09,-0.70,-340.21,457506
-3.09,-0.70,-340.22,457519
-3.09,-0.70,-340.23,457532
-3.09,-0.70,-340.24,457545
-3.09,-0.71,-340.25,457558
-3.09,-0.71,-340.26,457571
-3.09,-0.70,-340.27,457584
-3.09,-0.69,-340.28,457597
-3.09,-0.69,-340.29,457610
-3.08,-0.70,-340.30,457623
-3.09,-0.70,-340.31,457636
-3.09,-0.70,-340.32,457649
-3.09,-0.70,-340.33,457662
-3.09,-0.70,-340.34,457675
-3.09,-0.70,-340.36,457688
-3.09,-0.70,-340.37,457701
-3.08,-0.70,-340.38,457714
-3.09,-0.70,-340.39,457727
-3.09,-0.70,-340.40,457740
-3.09,-0.70,-340.41,457753
-3.09,-0.70,-340.42,457766
-3.08,-0.70,-340.43,457779
-3.08,-0.71,-340.44,457792
-3.08,-0.71,-340.45,457805
-3.08,-0.72,-340.46,457818
-3.09,-0.72,-340.47,457831
-3.09,-0.72,-340.48,457844
-3.10,-0.71,-340.49,457857
-3.11,-0.70,-340.50,457870
-3.10,-0.71,-340.51,457883
-3.10,-0.71,-340.52,457896
-3.10,-0.70,-340.53,457909
-3.09,-0.70,-340.54,457922
-3.09,-0.70,-340.55,457935
-3.10,-0.71,-340.56,457948
-3.10,-0.71,-340.57,457961
-3.10,-0.71,-340.58,457974
-3.10,-0.72,-340.60,457987
-3.10,-0.72,-340.61,458000
-3.10,-0.72,-340.62,458013
-3.11,-0.72,-340.63,458026
-3.11,-0.72,-340.64,458039
-3.11,-0.73,-340.65,458052
-3.11,-0.72,-340.66,458065
-3.11,-0.72,-340.67,458078
-3.11,-0.73,-340.68,458091
-3.11,-0.73,-340.69,458104
-3.10,-0.73,-340.70,458117
-3.10,-0.73,-340.71,458130
-3.09,-0.72,-340.72,458143
-3.10,-0.73,-340.74,458156
-3.10,-0.73,-340.75,458169
-3.10,-0.74,-340.76,458182
-3.10,-0.74,-340.77,458195
-3.11,-0.74,-340.78,458208
-3.11,-0.74,-340.79,458221
-3.11,-0.73,-340.80,458234
-3.10,-0.73,-340.81,458247
-3.10,-0.73,-340.82,458260
-3.10,-0.74,-340.83,458273
-3.10,-0.74,-340.84,458286
-3.10,-0.74,-340.85,458299
-3.10,-0.74,-340.86,458312
-3.10,-0.73,-340.87,458325
-3.09,-0.73,-340.88,458338
-3.09,-0.73,-340.89,458351
-3.10,-0.73,-340.91,458364
-3.09,-0.73,-340.92,458377
-3.09,-0.73,-340.93,458390
-3.10,-0.73,-340.94,458403
-3.11,-0.73,-340.95,458416
-3.11,-0.72,-340.96,458429
-3.11,-0.72,-340.97,458442
-3.11,-0.72,-340.98,458455
-3.11,-0.72,-340.99,458468
-3.10,-0.72,-341.00,458481
-3.10,-0.73,-341.01,458494
-3.10,-0.73,-341.02,458507
-3.10,-0.73,-341.03,458520
-3.10,-0.73,-341.04,458533
-3.10,-0.73,-341.05,458546
-3.10,-0.73,-341.06,458559
-3.10,-0.72,-341.07,458572
-3.11,-0.73,-341.08,458585
-3.10,-0.72,-341.09,458598
-3.10,-0.72,-341.10,458611
-3.10,-0.72,-341.11,458624
-3.10,-0.72,-341.12,458637
-3.11,-0.72,-341.14,458650
-3.11,-0.72,-341.15,458663
-3.11,-0.72,-341.16,458676
-3.11,-0.72,-341.17,458689
-3.11,-0.71,-341.18,458702
-3.10,-0.71,-341.19,458715
-3.11,-0.71,-341.20,458728
-3.11,-0.71,-341.21,458741
-3.11,-0.71,-341.22,458754
-3.11,-0.71,-341.23,458767
-3.10,-0.72,-341.24,458780
-3.11,-0.72,-341.25,458793
-3.11,-0.72,-341.26,458806
-3.10,-0.72,-341.27,458819
-3.10,-0.71,-341.28,458832
-3.09,-0.71,-341.29,458845
-3.09,-0.72,-341.30,458858
-3.09,-0.72,-341.31,458871
-3.09,-0.72,-341.32,458884
-3.09,-0.72,-341.34,458897
-3.09,-0.72,-341.35,458910
-3.08,-0.71,-341.36,458923
-3.08,-0.71,-341.37,458936
-3.07,-0.71,-341.38,458949
-3.08,-0.71,-341.39,458962
-3.08,-0.71,-341.40,458975
-3.08,-0.72,-341.41,458988
-3.08,-0.72,-341.42,459001
-3.08,-0.71,-341.43,459014
-3.08,-0.71,-341.44,459027
-3.07,-0.71,-341.45,459040
-3.07,-0.71,-341.46,459053
-3.07,-0.71,-341.47,459066
-3.07,-0.71,-341.48,459079
-3.07,-0.71,-341.50,459092
-3.06,-0.71,-341.51,459105
-3.06,-0.71,-341.52,459118
-3.06,-0.70,-341.53,459131
-3.06,-0.71,-341.54,459144
-3.07,-0.71,-341.55,459157
-3.06,-0.71,-341.56,459170
-3.06,-0.71,-341.57,459183
-3.05,-0.70,-341.58,459196
-3.05,-0.69,-341.59,459209
-3.06,-0.69,-341.60,459222
-3.07,-0.69,-341.61,459235
-3.08,-0.70,-341.62,459248
-3.08,-0.70,-341.63,459261
-3.08,-0.70,-341.64,459274
-3.07,-0.70,-341.65,459287
-3.07,-0.70,-341.66,459300
-3.05,-0.69,-341.67,459313
-3.04,-0.69,-341.68,459326
-3.05,-0.69,-341.69,459339
-3.05,-0.68,-341.70,459352
-3.07,-0.69,-341.71,459365
-3.08,-0.69,-341.72,459378
-3.09,-0.70,-341.73,459391
-3.09,-0.69,-341.74,459404
-3.08,-0.69,-341.75,459417
-3.08,-0.69,-341.77,459430
-3.08,-0.69,-341.78,459443
-3.08,-0.69,-341.79,459456
-3.09,-0.70,-341.80,459469
-3.09,-0.70,-341.81,459482
-3.09,-0.70,-341.82,459495
-3.09,-0.69,-341.83,459508
-3.08,-0.70,-341.84,459521
-3.08,-0.70,-341.85,459534
-3.07,-0.70,-341.86,459547
-3.06,-0.70,-341.87,459560
-3.07,-0.70,-341.88,459573
-3.07,-0.71,-341.89,459586
-3.08,-0.70,-341.90,459599
-3.09,-0.70,-341.91,459612
-3.10,-0.70,-341.92,459625
-3.10,-0.70,-341.93,459638
-3.09,-0.70,-341.94,459651
-3.09,-0.70,-341.95,459664
-3.08,-0.70,-341.96,459677
-3.07,-0.70,-341.97,459690
-3.07,-0.70,-341.98,459703
-3.08,-0.70,-341.99,459716
-3.08,-0.70,-342.01,459729
-3.08,-0.71,-342.02,459742
-3.08,-0.71,-342.03,459755
-3.08,-0.71,-342.04,459768
-3.07,-0.71,-342.05,459781
-3.07,-0.70,-342.06,459794
-3.06,-0.70,-342.07,459807
-3.06,-0.70,-342.08,459820
-3.06,-0.70,-342.09,459833
-3.06,-0.70,-342.10,459846
-3.05,-0.70,-342.11,459859
-3.05,-0.70,-342.12,459872
-3.05,-0.70,-342.13,459885
-3.05,-0.69,-342.14,459898
-3.05,-0.69,-342.15,459911
-3.06,-0.69,-342.16,459924
-3.07,-0.68,-342.17,459937
-3.06,-0.69,-342.19,459950
-3.06,-0.69,-342.20,459963
-3.06,-0.69,-342.21,459976
-3.06,-0.69,-342.22,459989
-3.06,-0.68,-342.23,460002
-3.06,-0.68,-342.24,460015
-3.07,-0.68,-342.25,460028
-3.08,-0.69,-342.26,460041
-3.08,-0.69,-342.27,460054
-3.08,-0.69,-342.28,460067
-3.08,-0.69,-342.29,460080
-3.08,-0.69,-342.30,460093
-3.08,-0.69,-342.31,460106
-3.07,-0.70,-342.32,460119
-3.07,-0.70,-342.33,460132
-3.08,-0.70,-342.34,460145
-3.08,-0.69,-342.36,460158
-3.08,-0.69,-342.37,460171
-3.08,-0.69,-342.38,460184
-3.07,-0.70,-342.39,460197
-3.07,-0.70,-342.40,460210
-3.06,-0.70,-342.41,460223
-3.07,-0.68,-342.42,460236
-3.08,-0.66,-342.43,460249
-3.09,-0.68,-342.44,460262
-3.08,-0.70,-342.45,460275
-3.08,-0.70,-342.46,460288
-3.07,-0.71,-342.47,460301
-3.06,-0.71,-342.48,460314
-3.06,-0.70,-342.49,460327
-3.07,-0.69,-342.50,460340
-3.08,-0.68,-342.51,460353
-3.09,-0.69,-342.52,460366
-3.09,-0.70,-342.53,460379
-3.09,-0.71,-342.54,460392
-3.08,-0.72,-342.55,460405
-3.07,-0.71,-342.56,460418
-3.07,-0.69,-342.57,460431
-3.07,-0.68,-342.59,460444
-3.08,-0.69,-342.60,460457
-3.08,-0.70,-342.61,460470
-3.08,-0.70,-342.62,460483
-3.08,-0.71,-342.63,460496
-3.08,-0.70,-342.64,460509
-3.07,-0.69,-342.65,460522
-3.08,-0.67,-342.66,460535
-3.08,-0.68,-342.67,460548
-3.08,-0.70,-342.68,460561
-3.07,-0.70,-342.69,460574
-3.08,-0.71,-342.70,460587
-3.08,-0.72,-342.71,460600
-3.09,-0.71,-342.72,460613
-3.09,-0.70,-342.73,460626
-3.09,-0.70,-342.74,460639
-3.09,-0.70,-342.76,460652
-3.09,-0.71,-342.77,460665
-3.08,-0.71,-342.78,460678
-3.09,-0.72,-342.79,460691
-3.09,-0.73,-342.80,460704
-3.09,-0.72,-342.81,460717
-3.09,-0.70,-342.82,460730
-3.09,-0.70,-342.83,460743
-3.09,-0.70,-342.84,460756
-3.08,-0.71,-342.85,460769
-3.08,-0.72,-342.86,460782
-3.07,-0.72,-342.87,460795
-3.07,-0.71,-342.88,460808
-3.07,-0.70,-342.89,460821
-3.07,-0.69,-342.90,460834
-3.08,-0.70,-342.91,460847
-3.09,-0.72,-342.92,460860
-3.11,-0.70,-342.93,460873
-3.10,-0.70,-342.94,460886
-3.08,-0.70,-342.95,460899
-3.09,-0.71,-342.96,460912
-3.09,-0.70,-342.97,460925
-3.10,-0.70,-342.99,460938
-3.10,-0.70,-343.00,460951
-3.10,-0.69,-343.01,460964
-3.10,-0.69,-343.02,460977
-3.09,-0.70,-343.03,460990
-3.10,-0.70,-343.04,461003
-3.10,-0.70,-343.05,461016
-3.11,-0.69,-343.06,461029
-3.11,-0.70,-343.07,461042
-3.11,-0.70,-343.08,461055
-3.11,-0.70,-343.09,461068
-3.11,-0.70,-343.10,461081
-3.11,-0.70,-343.11,461094
-3.10,-0.69,-343.12,461107
-3.11,-0.69,-343.13,461120
-3.10,-0.69,-343.14,461133
-3.10,-0.69,-343.15,461146
-3.11,-0.69,-343.16,461159
-3.10,-0.69,-343.17,461172
-3.10,-0.69,-343.19,461185
-3.11,-0.68,-343.20,461198
-3.10,-0.68,-343.21,461211
-3.10,-0.69,-343.22,461224
-3.10,-0.70,-343.23,461237
-3.10,-0.70,-343.24,461250
-3.10,-0.70,-343.25,461263
-3.10,-0.70,-343.26,461276
-3.10,-0.69,-343.27,461289
-3.11,-0.69,-343.28,461302
-3.11,-0.69,-343.29,461315
-3.10,-0.69,-343.30,461328
-3.11,-0.69,-343.31,461341
-3.10,-0.69,-343.33,461354
-3.10,-0.69,-343.34,461367
-3.10,-0.68,-343.35,461380
-3.11,-0.68,-343.36,461393
-3.10,-0.69,-343.37,461406
-3.10,-0.69,-343.38,461419
-3.11,-0.69,-343.39,461432
-3.11,-0.69,-343.40,461445
-3.11,-0.69,-343.41,461458
-3.12,-0.69,-343.42,461471
-3.11,-0.69,-343.43,461484
-3.11,-0.69,-343.44,461497
-3.10,-0.69,-343.46,461510
-3.10,-0.68,-343.47,461523
-3.10,-0.68,-343.48,461536
-3.09,-0.68,-343.49,461549
-3.09,-0.69,-343.50,461562
-3.09,-0.69,-343.51,461575
-3.08,-0.69,-343.52,461588
-3.08,-0.70,-343.53,461601
-3.08,-0.69,-343.54,461614
-3.08,-0.69,-343.55,461627
-3.09,-0.69,-343.56,461640
-3.10,-0.69,-343.57,461653
-3.10,-0.69,-343.58,461666
-3.10,-0.69,-343.59,461679
-3.09,-0.69,-343.60,461692
-3.09,-0.69,-343.61,461705
-3.08,-0.69,-343.62,461718
-3.09,-0.69,-343.64,461731
-3.09,-0.69,-343.65,461744
-3.09,-0.70,-343.66,461757
-3.09,-0.70,-343.67,461770
-3.09,-0.70,-343.68,461783
-3.09,-0.70,-343.69,461796
-3.09,-0.70,-343.70,461809
-3.09,-0.70,-343.71,461822
-3.08,-0.70,-343.72,461835
-3.09,-0.70,-343.73,461848
-3.10,-0.69,-343.74,461861
-3.10,-0.69,-343.75,461874
-3.11,-0.70,-343.76,461887
-3.11,-0.71,-343.77,461900
-3.10,-0.71,-343.78,461913
-3.09,-0.71,-343.79,461926
-3.09,-0.71,-343.80,461939
-3.08,-0.70,-343.81,461952
-3.09,-0.70,-343.83,461965
-3.09,-0.70,-343.84,461978
-3.10,-0.70,-343.85,461991
-3.10,-0.71,-343.86,462004
-3.10,-0.70,-343.87,462017
-3.10,-0.71,-343.88,462030
-3.10,-0.71,-343.89,462043
-3.10,-0.69,-343.90,462056
-3.09,-0.68,-343.91,462069
-3.09,-0.68,-343.92,462082
-3.09,-0.69,-343.93,462095
-3.09,-0.71,-343.94,462108
-3.09,-0.71,-343.95,462121
-3.09,-0.71,-343.96,462134
-3.09,-0.71,-343.97,462147
-3.08,-0.71,-343.98,462160
-3.08,-0.71,-343.99,462173
-3.08,-0.71,-344.00,462186
-3.09,-0.73,-344.01,462199
-3.09,-0.74,-344.02,462212
-3.09,-0.74,-344.03,462225
-3.09,-0.73,-344.04,462238
-3.09,-0.71,-344.05,462251
-3.08,-0.71,-344.06,462264
-3.08,-0.71,-344.07,462277
-3.09,-0.71,-344.08,462290
-3.09,-0.73,-344.09,462303
-3.08,-0.73,-344.10,462316
-3.08,-0.73,-344.12,462329
-3.08,-0.72,-344.13,462342
-3.08,-0.71,-344.14,462355
-3.08,-0.70,-344.15,462368
-3.08,-0.70,-344.16,462381
-3.08,-0.72,-344.17,462394
-3.08,-0.74,-344.18,462407
-3.08,-0.74,-344.19,462420
-3.07,-0.73,-344.20,462433
-3.07,-0.72,-344.21,462446
-3.08,-0.72,-344.22,462459
-3.08,-0.72,-344.23,462472
-3.08,-0.73,-344.24,462485
-3.09,-0.75,-344.25,462498
-3.08,-0.75,-344.26,462511
-3.08,-0.74,-344.27,462524
-3.08,-0.72,-344.28,462537
-3.08,-0.71,-344.30,462550
-3.08,-0.70,-344.31,462563
-3.08,-0.72,-344.32,462576
-3.07,-0.74,-344.33,462589
-3.07,-0.74,-344.34,462602
-3.07,-0.73,-344.35,462615
-3.07,-0.71,-344.36,462628
-3.08,-0.70,-344.37,462641
-3.08,-0.69,-344.38,462654
-3.08,-0.71,-344.39,462667
-3.08,-0.74,-344.40,462680
-3.08,-0.75,-344.41,462693
-3.08,-0.75,-344.42,462706
-3.08,-0.73,-344.43,462719
-3.08,-0.72,-344.44,462732
-3.08,-0.72,-344.46,462745
-3.09,-0.73,-344.47,462758
-3.09,-0.74,-344.48,462771
-3.08,-0.75,-344.49,462784
-3.08,-0.75,-344.50,462797
-3.08,-0.73,-344.51,462810
-3.09,-0.71,-344.52,462823
-3.09,-0.70,-344.53,462836
-3.09,-0.71,-344.54,462849
-3.09,-0.72,-344.55,462862
-3.09,-0.73,-344.56,462875
-3.08,-0.73,-344.57,462888
-3.08,-0.72,-344.58,462901
-3.09,-0.69,-344.59,462914
-3.09,-0.68,-344.60,462927
-3.10,-0.70,-344.61,462940
-3.10,-0.72,-344.62,462953
-3.10,-0.73,-344.63,462966
-3.11,-0.73,-344.64,462979
-3.10,-0.73,-344.66,462992
-3.10,-0.72,-344.67,463005
-3.10,-0.72,-344.68,463018
-3.09,-0.74,-344.69,463031
-3.09,-0.74,-344.70,463044
-3.09,-0.74,-344.71,463057
-3.09,-0.73,-344.72,463070
-3.10,-0.72,-344.73,463083
-3.10,-0.70,-344.74,463096
-3.10,-0.70,-344.75,463109
-3.09,-0.70,-344.76,463122
-3.09,-0.71,-344.77,463135
-3.08,-0.71,-344.78,463148
-3.09,-0.70,-344.79,463161
-3.09,-0.69,-344.81,463174
-3.10,-0.69,-344.82,463187
-3.11,-0.70,-344.83,463200
-3.11,-0.71,-344.84,463213
-3.11,-0.71,-344.85,463226
-3.11,-0.71,-344.86,463239
-3.11,-0.71,-344.87,463252
-3.11,-0.71,-344.88,463265
-3.11,-0.71,-344.89,463278
-3.12,-0.72,-344.90,463291
-3.12,-0.72,-344.91,463304
-3.12,-0.72,-344.92,463317
-3.13,-0.70,-344.93,463330
-3.13,-0.69,-344.94,463343
-3.13,-0.69,-344.95,463356
-3.13,-0.69,-344.96,463369
-3.13,-0.69,-344.97,463382
-3.13,-0.69,-344.98,463395
-3.14,-0.68,-344.99,463408
-3.14,-0.67,-345.00,463421
-3.13,-0.67,-345.02,463434
-3.13,-0.67,-345.03,463447
-3.14,-0.69,-345.04,463460
-3.14,-0.71,-345.05,463473
-3.15,-0.71,-345.06,463486
-3.15,-0.70,-345.07,463499
-3.15,-0.71,-345.08,463512
-3.14,-0.71,-345.09,463525
-3.13,-0.72,-345.10,463538
-3.13,-0.72,-345.11,463551
-3.13,-0.72,-345.12,463564
-3.13,-0.71,-345.13,463577
-3.13,-0.69,-345.14,463590
-3.13,-0.69,-345.16,463603
-3.14,-0.69,-345.17,463616
-3.13,-0.70,-345.18,463629
-3.13,-0.71,-345.19,463642
-3.12,-0.70,-345.20,463655
-3.12,-0.68,-345.21,463668
-3.11,-0.66,-345.22,463681
-3.12,-0.65,-345.23,463694
-3.11,-0.67,-345.24,463707
-3.12,-0.69,-345.25,463720
-3.13,-0.70,-345.26,463733
-3.14,-0.69,-345.27,463746
-3.14,-0.68,-345.28,463759
-3.13,-0.68,-345.29,463772
-3.12,-0.69,-345.30,463785
-3.11,-0.70,-345.32,463798
-3.11,-0.71,-345.33,463811
-3.11,-0.70,-345.34,463824
-3.12,-0.69,-345.35,463837
-3.13,-0.67,-345.36,463850
-3.13,-0.66,-345.37,463863
-3.13,-0.68,-345.38,463876
-3.12,-0.69,-345.39,463889
-3.10,-0.69,-345.40,463902
-3.10,-0.68,-345.41,463915
-3.09,-0.66,-345.42,463928
-3.10,-0.65,-345.43,463941
-3.11,-0.66,-345.44,463954
-3.12,-0.68,-345.45,463967
-3.12,-0.70,-345.46,463980
-3.12,-0.70,-345.47,463993
-3.12,-0.69,-345.48,464006
-3.12,-0.68,-345.50,464019
-3.12,-0.68,-345.51,464032
-3.11,-0.69,-345.52,464045
-3.11,-0.70,-345.53,464058
-3.12,-0.71,-345.54,464071
-3.12,-0.70,-345.55,464084
-3.13,-0.69,-345.56,464097
-3.13,-0.67,-345.57,464110
-3.12,-0.68,-345.58,464123
-3.12,-0.69,-345.59,464136
-3.11,-0.69,-345.60,464149
-3.11,-0.69,-345.61,464162
-3.11,-0.68,-345.62,464175
-3.12,-0.67,-345.63,464188
-3.12,-0.67,-345.64,464201
-3.13,-0.68,-345.65,464214
-3.12,-0.70,-345.66,464227
-3.12,-0.70,-345.67,464240
-3.11,-0.69,-345.68,464253
-3.11,-0.68,-345.70,464266
-3.11,-0.68,-345.71,464279
-3.10,-0.69,-345.72,464292
-3.11,-0.70,-345.73,464305
-3.11,-0.70,-345.74,464318
-3.12,-0.70,-345.75,464331
-3.12,-0.69,-345.76,464344
-3.12,-0.67,-345.77,464357
-3.13,-0.67,-345.78,464370
-3.12,-0.68,-345.79,464383
-3.11,-0.69,-345.80,464396
-3.11,-0.68,-345.81,464409
-3.11,-0.68,-345.82,464422
-3.11,-0.66,-345.83,464435
-3.11,-0.65,-345.84,464448
-3.11,-0.67,-345.86,464461
-3.12,-0.69,-345.87,464474
-3.13,-0.70,-345.88,464487
-3.13,-0.70,-345.89,464500
-3.13,-0.70,-345.90,464513
-3.13,-0.69,-345.91,464526
-3.13,-0.69,-345.92,464539
-3.12,-0.70,-345.93,464552
-3.12,-0.71,-345.94,464565
-3.12,-0.72,-345.95,464578
-3.12,-0.71,-345.96,464591
-3.12,-0.70,-345.97,464604
-3.12,-0.69,-345.98,464617
-3.12,-0.69,-345.99,464630
-3.12,-0.70,-346.00,464643
-3.11,-0.71,-346.01,464656
-3.11,-0.72,-346.02,464669
-3.11,-0.71,-346.03,464682
-3.11,-0.70,-346.05,464695
-3.11,-0.70,-346.06,464708
-3.12,-0.70,-346.07,464721
-3.12,-0.70,-346.08,464734
-3.12,-0.71,-346.09,464747
-3.12,-0.72,-346.10,464760
-3.12,-0.72,-346.11,464773
-3.12,-0.72,-346.12,464786
-3.12,-0.71,-346.13,464799
-3.12,-0.71,-346.14,464812
-3.13,-0.71,-346.15,464825
-3.14,-0.71,-346.16,464838
-3.13,-0.72,-346.17,464851
-3.13,-0.72,-346.18,464864
-3.11,-0.71,-346.19,464877
-3.10,-0.70,-346.20,464890
-3.10,-0.70,-346.22,464903
-3.10,-0.71,-346.23,464916
-3.12,-0.71,-346.24,464929
-3.12,-0.71,-346.25,464942
-3.12,-0.72,-346.26,464955
-3.12,-0.72,-346.27,464968
-3.11,-0.71,-346.28,464981
-3.11,-0.70,-346.29,464994
-3.11,-0.71,-346.30,465007
-3.11,-0.71,-346.31,465020
-3.11,-0.72,-346.32,465033
-3.11,-0.73,-346.33,465046
-3.10,-0.73,-346.34,465059
-3.10,-0.73,-346.35,465072
-3.10,-0.74,-346.36,465085
-3.10,-0.74,-346.37,465098
-3.10,-0.74,-346.38,465111
-3.10,-0.74,-346.40,465124
-3.09,-0.74,-346.41,465137
-3.09,-0.74,-346.42,465150
-3.09,-0.75,-346.43,465163
-3.10,-0.74,-346.44,465176
-3.10,-0.74,-346.45,465189
-3.10,-0.74,-346.46,465202
-3.09,-0.74,-346.47,465215
-3.08,-0.74,-346.48,465228
-3.08,-0.74,-346.49,465241
-3.08,-0.74,-346.50,465254
-3.09,-0.74,-346.51,465267
-3.09,-0.74,-346.52,465280
-3.09,-0.73,-346.53,465293
-3.09,-0.73,-346.54,465306
-3.09,-0.73,-346.55,465319
-3.09,-0.73,-346.56,465332
-3.09,-0.73,-346.57,465345
-3.09,-0.73,-346.58,465358
-3.10,-0.72,-346.59,465371
-3.10,-0.73,-346.60,465384
-3.09,-0.73,-346.61,465397
-3.09,-0.74,-346.62,465410
-3.09,-0.74,-346.63,465423
-3.09,-0.74,-346.64,465436
-3.09,-0.74,-346.65,465449
-3.09,-0.73,-346.66,465462
-3.09,-0.73,-346.67,465475
-3.08,-0.73,-346.68,465488
-3.08,-0.73,-346.69,465501
-3.08,-0.73,-346.71,465514
-3.08,-0.73,-346.72,465527
-3.07,-0.74,-346.73,465540
-3.08,-0.75,-346.74,465553
-3.08,-0.75,-346.75,465566
-3.08,-0.74,-346.76,465579
-3.08,-0.73,-346.77,465592
-3.08,-0.73,-346.78,465605
-3.07,-0.73,-346.79,465618
-3.08,-0.74,-346.80,465631
-3.08,-0.75,-346.81,465644
-3.08,-0.74,-346.82,465657
-3.08,-0.75,-346.83,465670
-3.08,-0.75,-346.84,465683
-3.08,-0.74,-346.85,465696
-3.09,-0.75,-346.86,465709
-3.09,-0.75,-346.88,465722
-3.09,-0.74,-346.89,465735
-3.08,-0.74,-346.90,465748
-3.08,-0.74,-346.91,465761
-3.09,-0.73,-346.92,465774
-3.08,-0.73,-346.93,465787
-3.08,-0.73,-346.94,465800
-3.09,-0.73,-346.95,465813
-3.09,-0.73,-346.96,465826
-3.08,-0.73,-346.97,465839
-3.08,-0.73,-346.98,465852
-3.08,-0.73,-346.99,465865
-3.09,-0.73,-347.00,465878
-3.09,-0.73,-347.01,465891
-3.09,-0.73,-347.02,465904
-3.09,-0.73,-347.03,465917
-3.09,-0.73,-347.04,465930
-3.09,-0.73,-347.05,465943
-3.09,-0.73,-347.06,465956
-3.10,-0.73,-347.07,465969
-3.10,-0.73,-347.09,465982
-3.09,-0.72,-347.10,465995
-3.09,-0.72,-347.11,466008
-3.09,-0.71,-347.12,466021
-3.09,-0.72,-347.13,466034
-3.09,-0.72,-347.14,466047
-3.09,-0.72,-347.15,466060
-3.09,-0.71,-347.16,466073
-3.09,-0.71,-347.17,466086
-3.09,-0.70,-347.18,466099
-3.09,-0.70,-347.19,466112
-3.09,-0.70,-347.20,466125
-3.08,-0.70,-347.21,466138
-3.08,-0.71,-347.22,466151
-3.08,-0.71,-347.23,466164
-3.08,-0.70,-347.24,466177
-3.08,-0.69,-347.25,466190
-3.07,-0.69,-347.26,466203
-3.07,-0.70,-347.27,466216
-3.06,-0.70,-347.28,466229
-3.07,-0.70,-347.30,466242
-3.07,-0.69,-347.31,466255
-3.07,-0.69,-347.32,466268
-3.07,-0.69,-347.33,466281
-3.07,-0.70,-347.34,466294
-3.08,-0.70,-347.35,466307
-3.08,-0.70,-347.36,466320
-3.08,-0.70,-347.37,466333
-3.08,-0.70,-347.38,466346
-3.08,-0.70,-347.39,466359
-3.08,-0.70,-347.40,466372
-3.08,-0.70,-347.41,466385
-3.09,-0.71,-347.42,466398
-3.09,-0.71,-347.43,466411
-3.10,-0.71,-347.44,466424
-3.10,-0.71,-347.45,466437
-3.10,-0.70,-347.46,466450
-3.10,-0.70,-347.47,466463
-3.10,-0.70,-347.48,466476
-3.10,-0.70,-347.49,466489
-3.10,-0.70,-347.50,466502
-3.09,-0.70,-347.51,466515
-3.10,-0.70,-347.53,466528
-3.09,-0.70,-347.54,466541
-3.09,-0.69,-347.55,466554
-3.09,-0.69,-347.56,466567
-3.09,-0.69,-347.57,466580
-3.09,-0.69,-347.58,466593
-3.10,-0.69,-347.59,466606
-3.10,-0.69,-347.60,466619
-3.10,-0.69,-347.61,466632
-3.10,-0.68,-347.62,466645
-3.09,-0.68,-347.63,466658
-3.09,-0.68,-347.64,466671
-3.09,-0.68,-347.65,466684
-3.09,-0.68,-347.66,466697
-3.09,-0.68,-347.67,466710
-3.08,-0.68,-347.68,466723
-3.09,-0.68,-347.69,466736
-3.08,-0.68,-347.70,466749
-3.09,-0.68,-347.71,466762
-3.09,-0.68,-347.72,466775
-3.09,-0.68,-347.73,466788
-3.09,-0.68,-347.74,466801
-3.08,-0.68,-347.75,466814
-3.09,-0.68,-347.76,466827
-3.09,-0.68,-347.77,466840
-3.08,-0.67,-347.78,466853
-3.07,-0.66,-347.80,466866
-3.06,-0.66,-347.81,466879
-3.06,-0.67,-347.82,466892
-3.07,-0.68,-347.83,466905
-3.08,-0.69,-347.84,466918
-3.08,-0.69,-347.85,466931
-3.08,-0.69,-347.86,466944
-3.08,-0.68,-347.87,466957
-3.08,-0.68,-347.88,466970
-3.07,-0.68,-347.89,466983
-3.07,-0.68,-347.90,466996
-3.07,-0.69,-347.91,467009
-3.07,-0.69,-347.92,467022
-3.08,-0.70,-347.93,467035
-3.08,-0.69,-347.94,467048
-3.08,-0.69,-347.95,467061
-3.08,-0.69,-347.96,467074
-3.08,-0.69,-347.97,467087
-3.07,-0.69,-347.98,467100
-3.07,-0.68,-347.99,467113
-3.07,-0.69,-348.00,467126
-3.08,-0.69,-348.02,467139
-3.08,-0.69,-348.03,467152
-3.09,-0.69,-348.04,467165
-3.10,-0.69,-348.05,467178
-3.10,-0.70,-348.06,467191
-3.10,-0.70,-348.07,467204
-3.09,-0.70,-348.08,467217
-3.09,-0.70,-348.09,467230
-3.08,-0.69,-348.10,467243
-3.08,-0.69,-348.11,467256
-3.08,-0.69,-348.12,467269
-3.08,-0.69,-348.13,467282
